image_id,path,cls,field,arxiv_id,source,split
4320,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.27560v1_p016_01.jpeg,diagram,manufacturing_engineering,2605.27560v1,accepted,test
4321,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.04111v1_p005_01.jpeg,diagram,aerospace_engineering,2606.04111v1,accepted,train
4322,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.04111v1_p006_01.jpeg,diagram,aerospace_engineering,2606.04111v1,accepted,train
4323,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.04111v1_p007_01.jpeg,diagram,aerospace_engineering,2606.04111v1,accepted,train
4324,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.04111v1_p007_02.jpeg,diagram,aerospace_engineering,2606.04111v1,accepted,train
4325,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.04111v1_p014_01.jpeg,fragment_junk,aerospace_engineering,2606.04111v1,local,train
4326,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00707v1_p002_01.jpeg,diagram,telecommunications,2607.00707v1,accepted,test
4327,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00707v1_p003_01.jpeg,diagram,telecommunications,2607.00707v1,accepted,test
4328,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00707v1_p003_02.jpeg,diagram,telecommunications,2607.00707v1,accepted,test
4329,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00707v1_p007_01.jpeg,diagram,telecommunications,2607.00707v1,accepted,test
4330,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00707v1_p008_01.jpeg,diagram,telecommunications,2607.00707v1,accepted,test
4331,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00707v1_p009_01.jpeg,diagram,telecommunications,2607.00707v1,accepted,test
4332,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00707v1_p016_01.jpeg,diagram,telecommunications,2607.00707v1,accepted,test
4333,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.00707v1_p018_01.jpeg,data_plot,telecommunications,2607.00707v1,llm,test
4334,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00709v1_p002_01.jpeg,diagram,telecommunications,2607.00709v1,accepted,train
4335,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00709v1_p011_01.jpeg,diagram,telecommunications,2607.00709v1,accepted,train
4336,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00709v1_p011_02.jpeg,diagram,telecommunications,2607.00709v1,accepted,train
4340,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.00709v1_p012_04.jpeg,data_plot,telecommunications,2607.00709v1,llm,train
4341,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00709v1_p012_05.jpeg,diagram,telecommunications,2607.00709v1,accepted,train
4342,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.00709v1_p013_01.jpeg,data_plot,telecommunications,2607.00709v1,llm,train
4343,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.00709v1_p013_02.jpeg,data_plot,telecommunications,2607.00709v1,llm,train
4344,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.10335v1_p009_01.jpeg,diagram,utilities_power_systems,2607.10335v1,accepted,train
4345,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.10335v1_p009_02.jpeg,diagram,utilities_power_systems,2607.10335v1,accepted,train
4355,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02900v1_p020_10.jpeg,fragment_junk,aerospace_engineering,2606.02900v1,local,train
4356,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02900v1_p020_11.jpeg,fragment_junk,aerospace_engineering,2606.02900v1,local,train
4358,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02900v1_p020_13.jpeg,fragment_junk,aerospace_engineering,2606.02900v1,local,train
4360,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.00705v1_p005_01.jpeg,data_plot,telecommunications,2607.00705v1,llm,train
4361,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00709v1_p006_01.jpeg,diagram,telecommunications,2607.00709v1,accepted,train
4362,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00860v1_p003_01.jpeg,diagram,telecommunications,2607.00860v1,accepted,train
4363,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.10363v1_p002_01.jpeg,diagram,telecommunications,2607.10363v1,accepted,val
4364,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10364v1_p012_01.jpeg,diagram,manufacturing_engineering,2607.10364v1,accepted,val
4365,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10364v1_p012_02.jpeg,diagram,manufacturing_engineering,2607.10364v1,accepted,val
4367,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10429v1_p005_01.jpeg,diagram,manufacturing_engineering,2607.10429v1,accepted,train
4368,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10429v1_p005_02.jpeg,diagram,manufacturing_engineering,2607.10429v1,accepted,train
4369,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10429v1_p007_01.jpeg,diagram,manufacturing_engineering,2607.10429v1,accepted,train
4370,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10429v1_p009_01.jpeg,diagram,manufacturing_engineering,2607.10429v1,accepted,train
4371,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10429v1_p009_02.jpeg,diagram,manufacturing_engineering,2607.10429v1,accepted,train
4372,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10429v1_p012_01.jpeg,diagram,manufacturing_engineering,2607.10429v1,accepted,train
4374,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.10429v1_p013_01.jpeg,diagram,manufacturing_engineering,2607.10429v1,accepted,train
4375,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10438v1_p004_01.jpeg,diagram,robotics_automation,2607.10438v1,accepted,train
4376,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02370v1_p005_01.jpeg,diagram,aerospace_engineering,2606.02370v1,accepted,train
4377,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02370v1_p007_01.jpeg,diagram,aerospace_engineering,2606.02370v1,accepted,train
4378,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02370v1_p007_02.jpeg,fragment_junk,aerospace_engineering,2606.02370v1,local,train
4379,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02370v1_p007_03.jpeg,data_plot,aerospace_engineering,2606.02370v1,llm,train
4380,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02383v2_p007_01.jpeg,data_plot,aerospace_engineering,2606.02383v2,llm,train
4381,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02900v1_p003_01.jpeg,diagram,aerospace_engineering,2606.02900v1,accepted,train
4382,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02900v1_p004_01.jpeg,diagram,aerospace_engineering,2606.02900v1,accepted,train
4384,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02900v1_p006_01.jpeg,diagram,aerospace_engineering,2606.02900v1,accepted,train
4389,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02900v1_p012_01.jpeg,diagram,aerospace_engineering,2606.02900v1,accepted,train
4390,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02900v1_p013_01.jpeg,fragment_junk,aerospace_engineering,2606.02900v1,local,train
4393,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02900v1_p013_04.jpeg,fragment_junk,aerospace_engineering,2606.02900v1,llm,train
4395,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02900v1_p014_02.jpeg,fragment_junk,aerospace_engineering,2606.02900v1,local,train
4399,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02900v1_p014_06.jpeg,fragment_junk,aerospace_engineering,2606.02900v1,local,train
4402,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02900v1_p015_01.jpeg,diagram,aerospace_engineering,2606.02900v1,accepted,train
4403,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02900v1_p017_01.jpeg,diagram,aerospace_engineering,2606.02900v1,accepted,train
4404,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.07441v1_p002_01.jpeg,diagram,utilities_power_systems,2605.07441v1,accepted,train
4406,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.07880v2_p008_01.jpeg,fragment_junk,utilities_power_systems,2605.07880v2,local,train
4407,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.07880v2_p008_02.jpeg,fragment_junk,utilities_power_systems,2605.07880v2,local,train
4417,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.07880v2_p008_12.jpeg,fragment_junk,utilities_power_systems,2605.07880v2,local,train
4426,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.07880v2_p009_09.jpeg,diagram,utilities_power_systems,2605.07880v2,accepted,train
4427,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.07880v2_p009_10.jpeg,diagram,utilities_power_systems,2605.07880v2,accepted,train
4430,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.09164v1_p011_01.jpeg,diagram,utilities_power_systems,2605.09164v1,accepted,train
4431,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.09164v1_p011_02.jpeg,diagram,utilities_power_systems,2605.09164v1,accepted,train
4439,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.14975v1_p002_06.jpeg,fragment_junk,semiconductor_engineering,2605.14975v1,local,test
4442,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.14975v1_p003_02.jpeg,data_plot,semiconductor_engineering,2605.14975v1,llm,test
4443,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.14975v1_p005_01.jpeg,data_plot,semiconductor_engineering,2605.14975v1,llm,test
4444,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.15065v1_p004_01.jpeg,diagram,semiconductor_engineering,2605.15065v1,accepted,train
4448,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.15065v1_p008_01.jpeg,diagram,semiconductor_engineering,2605.15065v1,accepted,train
4451,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.15065v1_p008_04.jpeg,fragment_junk,semiconductor_engineering,2605.15065v1,local,train
4455,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.15065v1_p018_01.jpeg,diagram,semiconductor_engineering,2605.15065v1,accepted,train
4458,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.15123v1_p003_03.jpeg,diagram,semiconductor_engineering,2605.15123v1,accepted,test
4459,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.15123v1_p003_04.jpeg,diagram,semiconductor_engineering,2605.15123v1,accepted,test
4460,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.15123v1_p003_05.jpeg,data_plot,semiconductor_engineering,2605.15123v1,llm,test
4461,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.24462v1_p011_01.jpeg,diagram,manufacturing_engineering,2605.24462v1,accepted,train
4462,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.24462v1_p017_01.jpeg,diagram,manufacturing_engineering,2605.24462v1,accepted,train
4464,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.25115v1_p004_01.jpeg,diagram,manufacturing_engineering,2605.25115v1,accepted,train
4465,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.26076v1_p006_01.jpeg,diagram,manufacturing_engineering,2605.26076v1,accepted,val
4466,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.26076v1_p010_01.jpeg,diagram,manufacturing_engineering,2605.26076v1,accepted,val
4467,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.26076v1_p011_01.jpeg,diagram,manufacturing_engineering,2605.26076v1,accepted,val
4469,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.26254v1_p007_01.jpeg,data_plot,manufacturing_engineering,2605.26254v1,llm,train
4470,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.27459v1_p013_01.jpeg,fragment_junk,manufacturing_engineering,2605.27459v1,llm,train
4472,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.27459v1_p013_03.jpeg,diagram,manufacturing_engineering,2605.27459v1,accepted,train
4473,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.27459v1_p014_01.jpeg,data_plot,manufacturing_engineering,2605.27459v1,llm,train
4474,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02370v1_p001_01.jpeg,diagram,aerospace_engineering,2606.02370v1,accepted,train
4475,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02370v1_p003_01.jpeg,diagram,aerospace_engineering,2606.02370v1,accepted,train
4476,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02370v1_p008_01.jpeg,diagram,aerospace_engineering,2606.02370v1,accepted,train
4477,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02370v1_p008_02.jpeg,data_plot,aerospace_engineering,2606.02370v1,llm,train
4478,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00537v1_p003_01.jpeg,diagram,telecommunications,2607.00537v1,accepted,test
4479,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00537v1_p004_01.jpeg,diagram,telecommunications,2607.00537v1,accepted,test
4480,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00537v1_p004_02.jpeg,diagram,telecommunications,2607.00537v1,accepted,test
4481,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.06442v1_p008_01.jpeg,diagram,utilities_power_systems,2605.06442v1,accepted,train
4482,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.06442v1_p010_01.jpeg,diagram,utilities_power_systems,2605.06442v1,accepted,train
4483,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.06442v1_p016_01.jpeg,diagram,utilities_power_systems,2605.06442v1,accepted,train
4484,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.06442v1_p020_01.jpeg,diagram,utilities_power_systems,2605.06442v1,accepted,train
4485,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.06804v2_p002_01.jpeg,diagram,utilities_power_systems,2605.06804v2,accepted,train
4486,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.13722v1_p002_01.jpeg,diagram,semiconductor_engineering,2605.13722v1,accepted,train
4488,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.13763v1_p003_02.jpeg,diagram,semiconductor_engineering,2605.13763v1,accepted,test
4491,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13763v1_p006_03.jpeg,data_plot,semiconductor_engineering,2605.13763v1,llm,test
4494,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.24408v1_p005_01.jpeg,fragment_junk,manufacturing_engineering,2605.24408v1,local,train
4495,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.24408v1_p005_02.jpeg,diagram,manufacturing_engineering,2605.24408v1,accepted,train
4496,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.24408v1_p005_03.jpeg,diagram,manufacturing_engineering,2605.24408v1,accepted,train
4497,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.24408v1_p005_04.jpeg,fragment_junk,manufacturing_engineering,2605.24408v1,llm,train
4501,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.24408v1_p008_01.jpeg,diagram,manufacturing_engineering,2605.24408v1,accepted,train
4502,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.24408v1_p008_02.jpeg,data_plot,manufacturing_engineering,2605.24408v1,llm,train
4503,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.24408v1_p008_03.jpeg,data_plot,manufacturing_engineering,2605.24408v1,llm,train
4504,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00541v1_p004_01.jpeg,diagram,telecommunications,2607.00541v1,accepted,train
4506,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00541v1_p004_03.jpeg,diagram,telecommunications,2607.00541v1,accepted,train
4508,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.24462v1_p007_01.jpeg,diagram,manufacturing_engineering,2605.24462v1,accepted,train
4510,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2605.24889v1_p004_02.jpeg,diagram,manufacturing_engineering,2605.24889v1,accepted,train
4512,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.25115v1_p007_02.jpeg,fragment_junk,manufacturing_engineering,2605.25115v1,local,train
4513,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2605.25115v1_p007_03.jpeg,data_plot,manufacturing_engineering,2605.25115v1,llm,train
4519,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.01397v1_p012_01.jpeg,diagram,aerospace_engineering,2606.01397v1,accepted,test
4521,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.01970v1_p003_01.jpeg,diagram,aerospace_engineering,2606.01970v1,accepted,train
4524,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.01970v1_p005_02.jpeg,diagram,aerospace_engineering,2606.01970v1,accepted,train
4531,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02313v1_p002_01.jpeg,diagram,aerospace_engineering,2606.02313v1,accepted,train
4532,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02313v1_p004_01.jpeg,diagram,aerospace_engineering,2606.02313v1,accepted,train
4533,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02313v1_p006_01.jpeg,diagram,aerospace_engineering,2606.02313v1,accepted,train
4534,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.02313v1_p007_01.jpeg,fragment_junk,aerospace_engineering,2606.02313v1,llm,train
4535,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02313v1_p007_02.jpeg,diagram,aerospace_engineering,2606.02313v1,accepted,train
4536,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02313v1_p007_03.jpeg,diagram,aerospace_engineering,2606.02313v1,accepted,train
4537,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02313v1_p007_04.jpeg,diagram,aerospace_engineering,2606.02313v1,accepted,train
4538,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02313v1_p007_05.jpeg,diagram,aerospace_engineering,2606.02313v1,accepted,train
4539,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.02313v1_p007_06.jpeg,diagram,aerospace_engineering,2606.02313v1,accepted,train
4540,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00541v1_p003_01.jpeg,diagram,telecommunications,2607.00541v1,accepted,train
4541,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00541v1_p003_02.jpeg,diagram,telecommunications,2607.00541v1,accepted,train
4547,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.00549v1_p005_05.jpeg,data_plot,telecommunications,2607.00549v1,llm,train
4548,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00589v1_p005_01.jpeg,diagram,telecommunications,2607.00589v1,accepted,train
4551,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.00704v1_p003_01.jpeg,diagram,telecommunications,2607.00704v1,accepted,test
4553,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/robotics_automation/2607.10383v2_p001_01.jpeg,data_plot,robotics_automation,2607.10383v2,llm,train
4554,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p005_01.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4555,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p008_01.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4556,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p010_01.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4557,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p011_01.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4558,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p012_01.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4559,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p012_02.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4560,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p013_01.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4561,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p013_02.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4562,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p014_01.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4563,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10383v2_p014_02.jpeg,diagram,robotics_automation,2607.10383v2,accepted,train
4564,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10394v1_p003_01.jpeg,diagram,robotics_automation,2607.10394v1,accepted,val
4565,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10394v1_p004_01.jpeg,diagram,robotics_automation,2607.10394v1,accepted,val
4570,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10437v1_p004_01.jpeg,diagram,robotics_automation,2607.10437v1,accepted,train
4571,/Volumes/One Touch/stem_diagrams_data/images_v2/robotics_automation/2607.10437v1_p004_02.jpeg,diagram,robotics_automation,2607.10437v1,accepted,train
4572,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.12660v1_p011_01.jpeg,diagram,semiconductor_engineering,2605.12660v1,accepted,train
4573,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.12660v1_p016_01.jpeg,fragment_junk,semiconductor_engineering,2605.12660v1,local,train
4577,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.13211v2_p013_01.jpeg,diagram,semiconductor_engineering,2605.13211v2,accepted,val
4578,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.13211v2_p015_01.jpeg,diagram,semiconductor_engineering,2605.13211v2,accepted,val
4579,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13211v2_p015_02.jpeg,data_plot,semiconductor_engineering,2605.13211v2,llm,val
4580,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13211v2_p015_03.jpeg,data_plot,semiconductor_engineering,2605.13211v2,llm,val
4581,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13254v1_p003_01.jpeg,fragment_junk,semiconductor_engineering,2605.13254v1,local,train
4582,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13254v1_p003_02.jpeg,fragment_junk,semiconductor_engineering,2605.13254v1,local,train
4586,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13254v1_p003_06.jpeg,fragment_junk,semiconductor_engineering,2605.13254v1,local,train
4589,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13254v1_p005_03.jpeg,fragment_junk,semiconductor_engineering,2605.13254v1,local,train
4590,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13254v1_p005_04.jpeg,data_plot,semiconductor_engineering,2605.13254v1,llm,train
4591,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13254v1_p005_05.jpeg,fragment_junk,semiconductor_engineering,2605.13254v1,local,train
4593,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13254v1_p006_01.jpeg,data_plot,semiconductor_engineering,2605.13254v1,llm,train
4594,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.13254v1_p006_02.jpeg,fragment_junk,semiconductor_engineering,2605.13254v1,local,train
4596,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.04289v1_p011_01.jpeg,diagram,utilities_power_systems,2605.04289v1,accepted,train
4597,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.04289v1_p012_01.jpeg,diagram,utilities_power_systems,2605.04289v1,accepted,train
4598,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.04289v1_p016_01.jpeg,diagram,utilities_power_systems,2605.04289v1,accepted,train
4603,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.04821v1_p011_01.jpeg,diagram,utilities_power_systems,2605.04821v1,accepted,train
4606,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.05932v1_p002_01.jpeg,diagram,utilities_power_systems,2605.05932v1,accepted,test
4608,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.05932v1_p002_03.jpeg,fragment_junk,utilities_power_systems,2605.05932v1,local,test
4610,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.05932v1_p003_01.jpeg,diagram,utilities_power_systems,2605.05932v1,accepted,test
4611,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.05932v1_p004_01.jpeg,fragment_junk,utilities_power_systems,2605.05932v1,local,test
4612,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.05932v1_p004_02.jpeg,data_plot,utilities_power_systems,2605.05932v1,llm,test
